SEITARO,AIHARA,"",TOKYO,"",JP,"",35.685,139.751389,7,03858318,1975,1973,08/28/1973,"KAJIMA KENSETSU KABUSHIKI KAISHA",H000000020272,29/52,03858318-7,03858318-7,03858318-7
TAKAO,ITO,"",TOKYO,"",JP,"",35.685,139.751389,8,03858318,1975,1973,08/28/1973,"KAJIMA KENSETSU KABUSHIKI KAISHA",H000000020272,29/52,03858318-8,03858318-8,03858318-8
ISAMU,OGAWA,"",TOKYO,"",JP,"",35.685,139.751389,9,03858318,1975,1973,08/28/1973,"KAJIMA KENSETSU KABUSHIKI KAISHA",H000000020272,29/52,03858318-9,03858318-9,03858318-9
"JOHN J","STOKES JR","",MURRYSVILLE,PA,US,15668,40.449365,-79.68196,1,03858319,1975,1973,04/30/1973,"ALUMINUM COMPANY OF AMERICA",A000010408808,228,03858319-1,03858319-1,03858319-1
"CHARLES A",BENISH,"",TARENTUM,PA,US,15084,40.607623,-79.775387,2,03858319,1975,1973,04/30/1973,"ALUMINUM COMPANY OF AMERICA",A000010408808,228,03858319-2,03858319-2,03858319-2
JAMES,NEAL,"",GARY,IN,US,46411,41.47137,-87.376351,1,03858320,1975,1974,04/19/1974,"",,30/2/294,03858320-1,03858320-1,03858320-1
ELBERT,DUVALL,"",GARY,IN,US,46411,41.47137,-87.376351,2,03858320,1975,1974,04/19/1974,"",,30/2/294,03858320-2,03858320-2,03858320-2
"FRANCIS HENRY",CONATY,"",TORRANCE,CA,US,90510,33.825599,-118.328416,1,03858321,1975,1973,08/22/1973,"MCCULLOCH CORPORATION",H000000004633,30/164/228,03858321-1,03858321-1,03858321-1
ZWE,PADEH,"",BROOKLYN,NY,US,11256,40.663916,-73.860508,1,03858322,1975,1973,08/27/1973,"",,433,03858322-1,03858322-1,03858322-1
"LLOYD P",FLATLAND,"",KENTFIELD,CA,US,94914,37.94739,-122.537057,1,03858323,1975,1972,10/27/1972,"",,433,03858323-1,03858323-1,03858323-1
MIRON,PADOWICZ,"",BERLIN,"",DE,"",52.516667,13.4,1,03858324,1975,1973,07/23/1973,"",,33,03858324-1,03858324-1,03858324-1
"RONALD B",GOERLER,"","OYSTER BAY",NY,US,11771,40.866007,-73.526305,1,03858325,1975,1972,06/29/1972,"CREST GOOD MANUFACTURING COMPANY INC",H000000176124,33/D10,03858325-1,03858325-1,03858325-1
"LESLIE A",HURD,"",MUSKOGEE,OK,US,74403,35.740245,-95.348429,1,03858326,1975,1974,03/01/1974,"",,33,03858326-1,03858326-1,03858326-1
"HRISTO KIRILOV",RADEV,"",SOFIA,"",BG,"",42.683333,23.316667,1,03858327,1975,1972,04/12/1972,"NAUCHNOIZSLEDOVATELSKI SEKTOR PRI WMEI LENIN",H000000254653,33/384,03858327-1,03858327-1,03858327-1
"EMILIA ANGUELOVA",CHOBANOVA,"",SOFIA,"",BG,"",42.683333,23.316667,2,03858327,1975,1972,04/12/1972,"NAUCHNOIZSLEDOVATELSKI SEKTOR PRI WMEI LENIN",H000000254653,33/384,03858327-2,03858327-2,03858327-2
"RUSSELL LOUIS","LA ROSE","","PALOS VERDES PENINSULA",CA,US,90275,33.766667,-118.366667,1,03858328,1975,1973,09/17/1973,"",,33/74,03858328-1,03858328-1,03858328-1
TOHRU,KOIDE,"",YAO,"",JP,"",34.616667,135.6,1,03858329,1975,1973,03/16/1973,"KANEBO LTD",A000010053236,34/219,03858329-1,03858329-1,03858329-1
TAKAHIRO,HATTORI,"",OKAZAKI,"",JP,"",34.95,137.166667,2,03858329,1975,1973,03/16/1973,"KANEBO LTD",A000010053236,34/219,03858329-2,03858329-2,03858329-2
YOSHIO,OHNO,"",SHOWA-MACHI,"",JP,"",39.85,140.066667,3,03858329,1975,1973,03/16/1973,"KANEBO LTD",A000010053236,34/219,03858329-3,03858329-3,03858329-3
MITSURU,MARUYA,"",SHOWA-MACHI,"",JP,"",39.85,140.066667,4,03858329,1975,1973,03/16/1973,"KANEBO LTD",A000010053236,34/219,03858329-4,03858329-4,03858329-4
"LADDIE A","DE PAS","",LOUISVILLE,KY,US,40299,38.163,-85.5213,1,03858330,1975,1973,10/29/1973,"GENERAL ELECTRIC COMPANY",H000000000005,34/96,03858330-1,03858330-1,03858330-1
"JOHN G",LORD,"",SWARTHMORE,PA,US,19081,39.896544,-75.343979,1,03858331,1975,1973,06/22/1973,"CATTON INCORPORATED",H000000166719,34,03858331-1,03858331-1,03858331-1
PETER,RASMUSSEN,"",BERKELEY,CA,US,94720,37.868252,-122.258486,1,03858332,1975,1973,08/27/1973,"",,434,03858332-1,03858332-1,03858332-1
WARNER,KOPP,"",STANHOPE,NJ,US,7874,40.920415,-74.699194,1,03858333,1975,1973,02/01/1973,"",,273/434,03858333-1,03858333-1,03858333-1
"WILLIAM A",EISENHAUER,"","VAN WERT",OH,US,45891,40.861959,-84.587966,1,03858334,1975,1972,07/03/1972,"EISENHAUER MANUFACTURING COMPANY",H000000058712,434,03858334-1,03858334-1,03858334-1
FRANK,SHORE,"","NEW YORK",NY,US,10292,40.708181,-74.003846,1,03858335,1975,1973,05/18/1973,"",,434,03858335-1,03858335-1,03858335-1
"RONALD E",BROWN,"",ALEXANDRIA,VA,US,22334,38.803177,-77.058685,1,03858336,1975,1973,11/30/1973,"",,36,03858336-1,03858336-1,03858336-1
"RAIMUND WALTHER",VOGEL,"",MUNICH,"",DE,"",48.15,11.583333,1,03858337,1975,1973,12/17/1973,"",,36,03858337-1,04030215-1,04030215-1
"HUGO SOARES",QUEIROZ,"","SAO PAULO","",BR,"",-5.716667,-48.166667,1,03858338,1975,1972,12/12/1972,"INDUSTRIA E COMERCIO DE IMPLEMENTOS AGRICOLAS E DESMANTAMENT",H000000217345,37,03858338-1,03858338-1,03858338-1
"ROBERT J",SHORT,"","LOS ANGELES",CA,US,90230,34.001758,-118.394799,1,03858339,1975,1973,03/01/1973,"",,40,03858339-1,03858339-1,03858339-1
"WALTER E",MELANSON,"",BOSTON,MA,US,2298,42.360936,-71.060239,1,03858340,1975,1974,01/21/1974,"",,40,03858340-1,03858340-1,03858340-1
YASUO,WAKABAYASHI,"",ZUSHI,"",JP,"",35.291667,139.585556,1,03858341,1975,1972,12/07/1972,"",,40/345,03858341-1,03858341-1,03858341-1
"ARTHUR WILLIAM",LANGSFORD,"","BROKEN HILL","",AU,"",-31.95,141.433333,1,03858342,1975,1973,01/18/1973,"",,42,03858342-1,03858342-1,03858342-1
"DAVID L",GOFORTH,"",GREENSBORO,NC,US,27499,36.070576,-79.766148,1,03858343,1975,1973,03/08/1973,"",,43,03858343-1,03858343-1,03858343-1
"PETER J",WATTS,"","SAINT AUSTELL","",GB,"",50.338333,-4.765833,1,03858344,1975,1973,07/31/1973,"",,43,03858344-1,03858344-1,03858344-1
"RAYMOND J",ZIEGLER,"",GOLDEN,CO,US,80439,39.608071,-105.332386,1,03858345,1975,1973,10/29/1973,"",,43,03858345-1,03858345-1,03858345-1
"FLOYD LEROY",BAILEY,"",JACKSON,MS,US,39298,32.321984,-90.206032,1,03858346,1975,1973,01/29/1973,"ALLIED SIGNAL INC",A000010157481,43/424/514,03858346-1,03858346-1,03858346-1
"JOHN GERHARD",HORN,"",TABY,"",SE,"",59.2,15.55,1,03858347,1975,1973,05/25/1973,"ARBMAN DEVELOPMENT AB",H000000040486,446,03858347-1,03858347-1,03858347-1
"JOHN A",MELIN,"",MALMO,"",SE,"",55.6,13.0,2,03858347,1975,1973,05/25/1973,"ARBMAN DEVELOPMENT AB",H000000040486,446,03858347-2,03858347-2,03858347-2
"PAUL L",BROWN,"","REDWOOD CITY",CA,US,94065,37.53347,-122.250368,1,03858348,1975,1973,11/19/1973,"",,446,03858348-1,03858348-1,03858348-1
"WILLIAM DUANE",MCCLENDON,"","LOS ANGELES",CA,US,90230,34.001758,-118.394799,1,03858349,1975,1974,01/02/1974,"",,446/244,03858349-1,03858349-1,03858349-1
WILLIAM,LUX,"",POTOMAC,MD,US,20859,39.022959,-77.19925,1,03858350,1975,1973,10/25/1973,"",,446,03858350-1,03858350-1,03858350-1
"IRWIN C",PORTER,"",QUINTER,KS,US,67752,38.915534,-100.242238,1,03858351,1975,1973,10/03/1973,"MATTEL INC",A000010704074,446/434,03858351-1,03858351-1,03858351-1
"CHARLES A",CUMMINGS,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,1,03858352,1975,1973,10/15/1973,"GENERAL MILLS FUN GROUP INC",H000000024860,446,03858352-1,03858352-1,03858352-1
"GEORGE P",GIORDANO,"",CINCINNATI,OH,US,45999,39.085561,-84.513589,2,03858352,1975,1973,10/15/1973,"GENERAL MILLS FUN GROUP INC",H000000024860,446,03858352-2,03858352-2,03858352-2
"MARVIN I",GLASS,"",CHICAGO,IL,US,60827,41.64704,-87.62067,1,03858353,1975,1973,01/29/1973,"MARVIN GLASS ASSOCIATES",A000010276593,446,03858353-1,03858353-1,03858353-1
ROUBEN,TERZIAN,"",CHICAGO,IL,US,60827,41.64704,-87.62067,2,03858353,1975,1973,01/29/1973,"MARVIN GLASS ASSOCIATES",A000010276593,446,03858353-2,04884991-1,04884991-1
"PATRICK MARIE",SOULARD,"",TALENCE,"",FR,"",44.816667,-.6,1,03858354,1975,1973,10/04/1973,"SOCIETE D INTERET COLLECTIF AGRICOLE DES SYLVICULTEURS DU",H000000292847,47,03858354-1,03858354-1,03858354-1
"JAMES R",ROOT,"",INDEPENDENCE,MO,US,64058,39.141498,-94.353728,1,03858355,1975,1973,02/16/1973,"RUSKIN MANUFACTURING COMPANY",H000000025717,49/29,03858355-1,03858355-1,03858355-1
"REINHOLD W",GROSS,"",MILWAUKEE,WI,US,53295,43.016381,-87.979711,1,03858356,1975,1973,02/14/1973,"S C JOHNSON SON INC",H000000000345,49,03858356-1,03858356-1,03858356-1
"WINSTON B",MCGUIRE,"",PLATTSBURGH,NY,US,12903,44.707491,-73.475457,1,03858357,1975,1973,06/05/1973,"MCGUIRE W B CO INC",H000000062612,49/16/160,03858357-1,03858357-1,03858357-1
"JOHN E",STACHOWIAK,"",HOUSTON,TX,US,77299,29.770633,-95.414819,1,03858358,1975,1973,01/02/1973,"AMERICAN AERO INDUSTRIES INC",H000000092776,451,03858358-1,04602740-1,04602740-1
"JOHN B",GOSS,"",HOUSTON,TX,US,77299,29.770633,-95.414819,2,03858358,1975,1973,01/02/1973,"AMERICAN AERO INDUSTRIES INC",H000000092776,451,03858358-2,03858358-2,03858358-2
"RAYMOND M",LELIAERT,"","SOUTH BEND",IN,US,46699,41.671706,-86.252194,1,03858359,1975,1974,01/10/1974,"WHEELABRATOR FRYE INC",A000010116681,451/209,03858359-1,03858359-1,03858359-1
MEYER,PIET,"",ARCADIA,CA,US,91077,34.12539,-118.05468,1,03858360,1975,1973,04/11/1973,"FUTURECRAFT CORPORATION",H000000032874,451,03858360-1,03858360-1,03858360-1
"STEPHEN G",BEHNE,"",JANESVILLE,WI,US,53548,42.67823,-89.016451,1,03858361,1975,1974,01/17/1974,"CHEMETRON CORPORATION",A000011302432,451,03858361-1,03858361-1,03858361-1
"WALTER N",WELSCH,"",TONAWANDA,NY,US,14223,42.97422,-78.85626,1,03858362,1975,1974,02/21/1974,"DYNABRADE INC",A000011939764,451,03858362-1,03858362-1,03858362-1
"BURTON A",NOLL,"","PAINTED POST",NY,US,14870,42.155826,-77.115626,1,03858363,1975,1973,12/07/1973,"CORNING INCORPORATED",A000010258569,451,03858363-1,03858363-1,03858363-1
"JORGE L",TORRICO,"",LINDLEY,NY,US,14858,42.059605,-77.146474,2,03858363,1975,1973,12/07/1973,"CORNING INCORPORATED",A000010258569,451,03858363-2,03858363-2,03858363-2
"LEO R",PROULX,"",MANCHESTER,NH,US,3111,42.937825,-71.453825,1,03858364,1975,1973,04/27/1973,"",,52,03858364-1,03858364-1,03858364-1
"CESAR ALVAREZ",FERNANDEZ,"",MADRID,"",ES,"",40.4,-3.683333,1,03858365,1975,1973,07/19/1973,"FERNANDO A DE TERRY S A",H000000195067,53,03858365-1,03858365-1,03858365-1
"ILIA LVOVICH",TASHKER,"",UFA,"",RU,"",55.75,60.116667,1,03858366,1975,1973,01/02/1973,"",,451,03858366-1,03858366-1,03858366-1
"JACK W",WHITSETT,"","CORAL GABLES",FL,US,33234,25.750799,-80.274412,1,03858367,1975,1973,09/10/1973,"",,451/15/30,03858367-1,03858367-1,03858367-1
"FRANCIS E",COCHERELL,"",COVINA,CA,US,91724,34.090101,-117.858739,1,03858368,1975,1973,09/14/1973,"",,451/433/464,03858368-1,03858368-1,03858368-1
"WARREN F",FRINCHABOY,"",CARLSBAD,CA,US,92018,33.162901,-117.345744,2,03858368,1975,1973,09/14/1973,"",,451/433/464,03858368-2,03858368-2,03858368-2
"VALENTIN MIKHAILOV",DOLGOV,"",MOSCOW,"",RU,"",55.752222,37.615556,1,03858369,1975,1972,11/08/1972,"",,451,03858369-1,03858369-1,03858369-1
"VYACHESLAV VASILIEVI",SAVELIEV,"",MOSCOW,"",RU,"",55.752222,37.615556,2,03858369,1975,1972,11/08/1972,"",,451,03858369-2,03858369-2,03858369-2
"VLADIMIR KONSTANTI",KRYLOV,"",MOSCOW,"",RU,"",55.752222,37.615556,3,03858369,1975,1972,11/08/1972,"",,451,03858369-3,03858369-3,03858369-3
"VALENTIN MITROFANO",TOMASHEVSKY,"",MOSCOW,"",RU,"",55.752222,37.615556,4,03858369,1975,1972,11/08/1972,"",,451,03858369-4,03858369-4,03858369-4
"EVGENY IVANOVICH",ZOLOTAREV,"",MOSCOW,"",RU,"",55.752222,37.615556,5,03858369,1975,1972,11/08/1972,"",,451,03858369-5,03858369-5,03858369-5
"RICHARD J",HALSTEAD,"",CHESAPEAKE,VA,US,23328,36.73187,-76.230359,1,03858370,1975,1971,08/10/1971,"GENERAL ELECTRIC COMPANY",H000000000005,312/24/403,03858370-1,03858370-1,03858370-1
"ROBERT L",AVERILL,"",SEATTLE,WA,US,98199,47.649774,-122.398314,1,03858371,1975,1974,02/13/1974,"BOEING COMPANY",H000000000138,52,03858371-1,03858371-1,03858371-1
PRYCE,WILSON,"","RIO VISTA",CA,US,94571,38.170067,-121.718396,1,03858372,1975,1973,10/15/1973,"",,52,03858372-1,03858372-1,03858372-1
"DONALD L",DAY,"",GUYSVILLE,OH,US,45735,39.259585,-81.927828,1,03858373,1975,1972,12/11/1972,"TEXTRON INC",A000010259658,52,03858373-1,03858373-1,03858373-1
"CHARLES H",HALSTEAD,"",PARKERSBURG,WV,US,26106,39.324681,-81.500999,2,03858373,1975,1972,12/11/1972,"TEXTRON INC",A000010259658,52,03858373-2,03858373-2,03858373-2
"NEIL F",HUCK,"",LOWELL,OH,US,45744,39.528014,-81.504494,3,03858373,1975,1972,12/11/1972,"TEXTRON INC",A000010259658,52,03858373-3,03858373-3,03858373-3
EMANUEL,"BEN ZVI","","SAN JOSE",CA,US,95196,37.330413,-121.891128,1,03858374,1975,1973,10/09/1973,"INTERNATIONAL ENVIRONMENTAL DYNAMICS",A000011946412,52/D25,03858374-1,03858374-1,03858374-1
"JOE K",SILVERNAIL,"","SAINT PETERSBURG",FL,US,33784,27.815529,-82.6797,1,03858375,1975,1973,05/15/1973,"",,52,03858375-1,03858375-1,03858375-1
"ALVIN EDWARD",MOORE,"","BAY SAINT LOUIS",MS,US,39529,30.337636,-89.50458,1,03858376,1975,1973,04/23/1973,"",,52,03858376-1,03858376-1,03858376-1
"WARREN G",BROWNE,"",PHILADELPHIA,PA,US,19255,39.951255,-75.163103,1,03858377,1975,1972,12/26/1972,"",,52,03858377-1,03858377-1,03858377-1
ERIK,BAUROSE,"","PINE GROVE",PA,US,17963,40.54902,-76.40412,2,03858377,1975,1972,12/26/1972,"",,52,03858377-2,03858377-2,03858377-2
"RICHARD E",ALLEN,"",CORNING,NY,US,14831,42.147148,-77.056466,1,03858378,1975,1972,03/29/1972,"CORNING INCORPORATED",A000010258569,403/65/313,03858378-1,03858378-1,03858378-1
"JOHN F",FRAZIER,"","PAINTED POST",NY,US,14870,42.155826,-77.115626,2,03858378,1975,1972,03/29/1972,"CORNING INCORPORATED",A000010258569,403/65/313,03858378-2,03858378-2,03858378-2
"WILLIAM C",SMITH,"",CORNING,NY,US,14831,42.147148,-77.056466,3,03858378,1975,1972,03/29/1972,"CORNING INCORPORATED",A000010258569,403/65/313,03858378-3,03858378-3,03858378-3
"DAVID J",GRAVES,"","RIDLEY PARK",PA,US,19078,39.877221,-75.322215,1,03858379,1975,1972,07/21/1972,"UNITED STATES OF AMERICA ARMY",H000000000072,53/5,03858379-1,03858379-1,03858379-1
"CHARLES R",RITCHEY,"","FORT SAM HOUSTON",TX,US,78234,29.457977,-98.493044,2,03858379,1975,1972,07/21/1972,"UNITED STATES OF AMERICA ARMY",H000000000072,53/5,03858379-2,03858379-2,03858379-2
WERNER,SCHMECHEL,"",BERLIN,"",DE,"",52.516667,13.4,1,03858380,1975,1973,04/05/1973,"F ZIMMERMANN CO",A000010278502,53,03858380-1,03858380-1,03858380-1
"CHARLES L",HUBER,"",MARION,NY,US,14505,43.152501,-77.172245,1,03858381,1975,1973,07/18/1973,"XEROX CORPORATION",A000010053462,53,03858381-1,03858381-1,03858381-1
"THOMAS L",STICKNEY,"",OGDENSBURG,NY,US,13669,44.66628,-75.49944,2,03858381,1975,1973,07/18/1973,"XEROX CORPORATION",A000010053462,53,03858381-2,03858381-2,03858381-2
YRJO,SUOMINEN,"",VEHMAINEN,"",FI,"",61.483333,23.916667,1,03858382,1975,1972,06/14/1972,"",,53/221,03858382-1,03858382-1,03858382-1
"RICHARD W",GLOVER,"",JOPPA,MD,US,21085,39.431754,-76.355815,1,03858383,1975,1971,04/05/1971,"ROCKWELL INTERNATIONAL CORPORATION",A000010853974,56,03858383-1,06068335-1,06068335-1
ARVED,MAISTE,"",BRANTFORD,"",CA,"",43.133333,-80.266667,1,03858384,1975,1973,03/21/1973,"WHITE MOTOR CORPORATION OF CANADA LIMITED",H000000035287,56,03858384-1,03858384-1,03858384-1
"WALTER F",SETON,"",GALT,"",CA,"",43.35,-80.3,2,03858384,1975,1973,03/21/1973,"WHITE MOTOR CORPORATION OF CANADA LIMITED",H000000035287,56,03858384-2,03858384-2,03858384-2
KUNIO,SHINKAI,"",HANDA,"",JP,"",37.866667,140.5,1,03858385,1975,1971,07/01/1971,"HOWA KOGYO KABUSHIKI KAISHA",H000000018922,57,03858385-1,03858385-1,03858385-1
HAZUO,YAMADA,"",INAZAWA,"",JP,"",35.25,136.783333,2,03858385,1975,1971,07/01/1971,"HOWA KOGYO KABUSHIKI KAISHA",H000000018922,57,03858385-2,03858385-2,03858385-2
KENJI,SAKAKI,"",NISHI-KASUGAI,"",JP,"",35.233333,136.883333,3,03858385,1975,1971,07/01/1971,"HOWA KOGYO KABUSHIKI KAISHA",H000000018922,57,03858385-3,03858385-3,03858385-3
HIRONORI,YASUDA,"",INAZAWA,"",JP,"",35.25,136.783333,4,03858385,1975,1971,07/01/1971,"HOWA KOGYO KABUSHIKI KAISHA",H000000018922,57,03858385-4,03858385-4,03858385-4
"RICHARD H",STOFAN,"",SHELBY,NC,US,28152,35.2547,-81.560764,1,03858386,1975,1971,07/06/1971,"FIBER INDUSTRIES INC",H000000004031,428/57/264,03858386-1,03858386-1,03858386-1
"JANARDHANA B",BALIGA,"",NEWARK,DE,US,19726,39.684577,-75.735242,1,03858387,1975,1973,07/02/1973,"E I DU PONT DE NEMOURS AND COMPANY",H000000000024,57/528,03858387-1,03858387-1,03858387-1
"ROBERT L",DAINTON,"",BOOTHWYN,PA,US,19061,39.835136,-75.448632,2,03858387,1975,1973,07/02/1973,"E I DU PONT DE NEMOURS AND COMPANY",H000000000024,57/528,03858387-2,03858387-2,03858387-2
YOSHIAKI,FUJIMORI,"",SUWA,"",JP,"",36.033333,138.133333,1,03858388,1975,1974,04/18/1974,"SUWA SEIKOSHA CO LTD",A000010143109,368/968,03858388-1,03858388-1,03858388-1
KANJI,MIYASHITA,"",SUWA,"",JP,"",36.033333,138.133333,2,03858388,1975,1974,04/18/1974,"SUWA SEIKOSHA CO LTD",A000010143109,368/968,03858388-2,03858388-2,03858388-2
YUKI,ISURUISHI,"",SUWA,"",JP,"",36.033333,138.133333,1,03858389,1975,1973,05/14/1973,"SUWA SEIKOSHA CO LTD",A000010143109,368/429/968,03858389-1,03858389-1,03858389-1
"HARVEY B",JANSEN,"",TEMPE,AZ,US,85287,33.428352,-111.932123,1,03858390,1975,1973,06/04/1973,"GARRETT CORPORATION",A000010498104,60,03858390-1,03858390-1,03858390-1
"MILTON R",ADAMS,"",TEMPE,AZ,US,85287,33.428352,-111.932123,2,03858390,1975,1973,06/04/1973,"GARRETT CORPORATION",A000010498104,60,03858390-2,03858390-2,03858390-2
"JAMES L",DAVIS,"",,,,,,,1,03858391,1975,1973,08/27/1973,"GENERAL MOTORS CORPORATION",H000000000031,60/123,03858391-1,03858391-1,03858391-1
"EDWARD L",LOPKE,"",,,,,,,2,03858391,1975,1973,08/27/1973,"GENERAL MOTORS CORPORATION",H000000000031,60/123,03858391-2,03858391-2,03858391-2
"LOUIS W",HUELLMANTEL,"",WARREN,MI,US,48397,42.503868,-83.045668,3,03858391,1975,1973,08/27/1973,"GENERAL MOTORS CORPORATION",H000000000031,60/123,03858391-3,03858391-3,03858391-3
"JOHN H",EVANS,"",LANSDALE,PA,US,19446,40.235193,-75.289081,1,03858392,1975,1973,10/25/1973,"ICI AMERICAS INC",A000010032532,60/89/102,03858392-1,03858392-1,03858392-1
"FREDERICK R",MCEWEN,"",LANSDALE,PA,US,19446,40.235193,-75.289081,2,03858392,1975,1973,10/25/1973,"ICI AMERICAS INC",A000010032532,60/89/102,03858392-2,03858392-2,03858392-2
TADEUSZ,BUDZICH,"","MORELAND HILLS",OH,US,44022,41.438462,-81.418674,1,03858393,1975,1973,07/06/1973,"",,60,03858393-1,03858393-1,03858393-1
"ERNEST W",ANDERSON,"",ORANGEVALE,CA,US,95662,38.68451,-121.225634,1,03858394,1975,1973,11/26/1973,"",,60/123,03858394-1,03858394-1,03858394-1
"JOHN GORDON",DAVOUD,"",RICHMOND,VA,US,23298,37.540976,-77.425624,1,03858395,1975,1972,12/26/1972,"D CYCLE ASSOCIATES",A000010096745,60,03858395-1,03858395-1,03858395-1
"JERRY A","BURKE JR","",RICHMOND,VA,US,23298,37.540976,-77.425624,2,03858395,1975,1972,12/26/1972,"D CYCLE ASSOCIATES",A000010096745,60,03858395-2,03858395-2,03858395-2
BERNARD,BOURGES,"","LE PLESSIS-BELLEVILLE","",FR,"",49.1,2.766667,1,03858396,1975,1973,07/09/1973,"SOCIETE ANONYME POCLAIN LE PLESSIS BELLEVILLE OISE",H000000009473,60/91,03858396-1,03905500-1,03905500-1
"CHARLES H",JACOBY,"",DALTON,PA,US,18414,41.532124,-75.732122,1,03858397,1975,1970,03/19/1970,"INTERNATIONAL SALT COMPANY",H000000078146,405/23/60/165,03858397-1,03858397-1,03858397-1
"ABRAHAM FRANCOIS","VAN WEELE","",WADDINXVEEN,"",NL,"",52.05,4.65,1,03858398,1975,1973,06/27/1973,"VIBROFLOTATION FOUNDATION COMPANY",H000000136700,405/37,03858398-1,03858398-1,03858398-1
JOSEF,KRINGS,"",DOBEL-BUCH,"",DE,"",48.883333,10.7,1,03858399,1975,1973,05/11/1973,"",,405/52/256/403,03858399-1,03858399-1,03858399-1
JEAN,BERNOLD,"",WALLENSTADT,"",CH,"",47.116667,9.316667,1,03858400,1975,1972,09/26/1972,"",,405/52,03858400-1,03858400-1,03858400-1
"BRUCE J",WATKINS,"","PALOS VERDES PENINSULA",CA,US,90275,33.766667,-118.366667,1,03858401,1975,1973,11/30/1973,"REGAN OFFSHORE INTERNATIONAL INC",H000000018147,405/166/175,03858401-1,03858401-1,03858401-1
ROWLAND,BAKER,"",SOMERSET,"",GB,"",55.116667,-6.683333,1,03858402,1975,1973,01/17/1973,"BALAEVA GROUP LIMITED",H000000155318,405,03858402-1,03858402-1,03858402-1
GORDON,NORTON,"",EPPING,"",GB,"",51.7,.116667,2,03858402,1975,1973,01/17/1973,"BALAEVA GROUP LIMITED",H000000155318,405,03858402-2,03858402-2,03858402-2
MYRON,DUNN,"",LITTLETON,CO,US,80166,39.594031,-105.009802,1,03858403,1975,1974,01/30/1974,"WILKERSON CORPORATION",H000000024169,62,03858403-1,03858403-1,03858403-1
"ROBERT BRUCE",DAVIS,"",NYACK,NY,US,10960,41.09368,-73.93213,1,03858404,1975,1973,06/25/1973,"UNION CARBIDE CORPORATION",A000010573668,62/96,03858404-1,05244603-1,05244603-1
"WALTER R",MANZKE,"",POWAY,CA,US,92074,32.957495,-117.034928,1,03858405,1975,1973,10/26/1973,"",,62,03858405-1,03858405-1,03858405-1
MASAO,IZUMI,"",TOKYO,"",JP,"",35.685,139.751389,1,03858406,1975,1973,09/04/1973,"NISSAN MOTOR COMPANY LIMITED",A000010044016,62,03858406-1,03858406-1,03858406-1
"ERNEST W",SCHUMACHER,"",PORTSMOUTH,VA,US,23709,36.812989,-76.309856,1,03858407,1975,1973,08/14/1973,"VIRGINIA CHEMICALS INC",H000000009502,62/96,03858407-1,03858407-1,03858407-1
"ANDRE J",KENYON,"",ROSEMOUNT,MN,US,55068,44.746607,-93.077394,1,03858408,1975,1973,09/26/1973,"SCHAEFER CORPORATION",H000000085541,62,03858408-1,03858408-1,03858408-1
"WAYNE L",BESING,"",EVANSVILLE,IN,US,47750,37.961584,-87.508593,1,03858409,1975,1973,09/28/1973,"WHIRLPOOL CORPORATION",H000000000226,62/312,03858409-1,03858409-1,03858409-1
"DANIEL H",DRAKE,"","SAINT PETERSBURG",FL,US,33784,27.815529,-82.6797,1,03858410,1975,1973,09/24/1973,"",,62,03858410-1,03858410-1,03858410-1
"HEINZ M",HIERSIG,"",,,,,,,1,03858411,1975,1973,05/31/1973,"MANNESMANN MEER AKTIENGESELLSCHAFT",H000000051157,464/403,03858411-1,04106366-4,04106366-4
KLAUS,HANSGEN,"",WITTEN,"",DE,"",51.433333,7.333333,2,03858411,1975,1973,05/31/1973,"MANNESMANN MEER AKTIENGESELLSCHAFT",H000000051157,464/403,03858411-2,03858411-2,03858411-2
WOLFGANG,SUDHOFF,"",,,,,,,3,03858411,1975,1973,05/31/1973,"MANNESMANN MEER AKTIENGESELLSCHAFT",H000000051157,464/403,03858411-3,03858411-3,03858411-3
"LESLIE GEORGE",FISHER,"",BIRMINGHAM,"",GB,"",52.466667,-1.916667,1,03858412,1975,1973,07/09/1973,"GKN TRANSMISSIONS LIMITED",H000000008470,464/137,03858412-1,04379707-1,04379707-1
"MICHAEL DAVID",JONES,"",BIRMINGHAM,"",GB,"",52.466667,-1.916667,2,03858412,1975,1973,07/09/1973,"GKN TRANSMISSIONS LIMITED",H000000008470,464/137,03858412-2,03858412-2,03858412-2
"JURY MITROFANO",NEMTSOV,"",MOSCOW,"",RU,"",55.752222,37.615556,1,03858413,1975,1973,05/02/1973,"",,464,03858413-1,03858413-1,03858413-1
"ALEXANDR GALIKOVIC",KLIMOV,"",MOSCOW,"",RU,"",55.752222,37.615556,2,03858413,1975,1973,05/02/1973,"",,464,03858413-2,03858413-2,03858413-2
"IVAN IGNATIEVI",GRISHIN,"",MOSCOW,"",RU,"",55.752222,37.615556,3,03858413,1975,1973,05/02/1973,"",,464,03858413-3,03858413-3,03858413-3
"M VAN",WILSON,"",BARBOURSVILLE,VA,US,22923,38.166765,-78.365242,1,03858415,1975,1973,12/10/1973,"LIBERTY FABRICS OF NEW YORK INC",H000000115652,66/700,03858415-1,03858415-1,03858415-1
"GARY L",MILLER,"",GORDONSVILLE,VA,US,22942,38.134847,-78.186346,2,03858415,1975,1973,12/10/1973,"LIBERTY FABRICS OF NEW YORK INC",H000000115652,66/700,03858415-2,03858415-2,03858415-2
